Customer ID,Age,Age Range,Gender,Item Purchased,Category,Purchase Amount (USD),Previous Purchases,Total Purchases,Location,Size,Color,Season,Review Rating,Review Ratings,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchase,Preferred Payment Method,Frequency of Purchases
134,52,45 - 54,Male,Sweater,Clothing,$65 ,25,"$1,625 ",Montana,M,Violet,Winter,2.5,2,Yes,Bank Transfer,Next Day Air,Yes,Yes,Below 30 Purchases,Venmo,Annually
135,43,35 - 44,Male,Hat,Accessories,$94 ,25,"$2,350 ",Texas,L,Gray,Fall,4.9,4,Yes,Credit Card,Store Pickup,Yes,Yes,Below 30 Purchases,Cash,Monthly
136,43,35 - 44,Male,Sandals,Footwear,$81 ,12,$972 ,Kansas,M,Purple,Fall,4.1,4,Yes,PayPal,Express,Yes,Yes,Below 20 Purchases,PayPal,Quarterly
137,39,35 - 44,Male,Blouse,Clothing,$86 ,4,$344 ,South Carolina,M,White,Winter,3.3,3,Yes,Credit Card,Free Shipping,Yes,Yes,Below 10 Puchases,Debit Card,Quarterly
138,68,55+,Male,Sneakers,Footwear,$43 ,38,"$1,634 ",Colorado,M,Turquoise,Spring,4.7,4,Yes,Cash,Free Shipping,Yes,Yes,Below 40 Purchases,PayPal,Weekly
139,68,55+,Male,Skirt,Clothing,$29 ,42,"$1,218 ",Georgia,M,Maroon,Winter,4.4,4,Yes,Cash,Store Pickup,Yes,Yes,Below 50 Purchases,Bank Transfer,Weekly
140,49,45 - 54,Male,Coat,Outerwear,$95 ,30,"$2,850 ",Florida,M,White,Fall,3.8,3,Yes,Debit Card,Store Pickup,Yes,Yes,Below 40 Purchases,Venmo,Annually
141,63,55+,Male,Shirt,Clothing,$28 ,50,"$1,400 ",North Carolina,L,Yellow,Fall,3.9,3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Over 50 Purchases,Credit Card,Weekly
142,56,55+,Male,Gloves,Accessories,$46 ,45,"$2,070 ",Virginia,M,Turquoise,Fall,4.9,4,Yes,PayPal,Free Shipping,Yes,Yes,Below 50 Purchases,PayPal,Weekly
143,37,35 - 44,Male,Jacket,Outerwear,$58 ,33,"$1,914 ",Nebraska,L,Violet,Fall,3.1,3,Yes,PayPal,Free Shipping,Yes,Yes,Below 40 Purchases,Credit Card,Fortnightly
144,30,25 - 34,Male,Coat,Outerwear,$48 ,25,"$1,200 ",Missouri,M,Beige,Fall,2.7,2,Yes,Bank Transfer,Store Pickup,Yes,Yes,Below 30 Purchases,PayPal,Quarterly
145,19,18 - 24,Male,Shoes,Footwear,$43 ,25,"$1,075 ",New Jersey,M,Silver,Fall,3.2,3,Yes,Credit Card,Express,Yes,Yes,Below 30 Purchases,Cash,Monthly
146,24,18 - 24,Male,Jewelry,Accessories,$95 ,44,"$4,180 ",Missouri,M,Teal,Fall,4.5,4,Yes,Venmo,Standard,Yes,Yes,Below 50 Purchases,Debit Card,Quarterly
147,52,45 - 54,Male,Skirt,Clothing,$30 ,21,$630 ,Colorado,S,Black,Fall,4,4,Yes,Debit Card,Standard,Yes,Yes,Below 30 Purchases,Venmo,Fortnightly
148,63,55+,Male,Shoes,Footwear,$64 ,31,"$1,984 ",Idaho,M,Purple,Summer,3.5,3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Below 40 Purchases,Bank Transfer,Fortnightly
149,37,35 - 44,Male,Gloves,Accessories,$90 ,47,"$4,230 ",Wyoming,M,Gray,Fall,2.6,2,Yes,PayPal,Store Pickup,Yes,Yes,Below 50 Purchases,Debit Card,Annually
150,38,35 - 44,Male,Pants,Clothing,$76 ,14,"$1,064 ",Delaware,M,White,Summer,3.2,3,Yes,Venmo,Free Shipping,Yes,Yes,Below 20 Purchases,PayPal,Monthly
151,35,35 - 44,Male,Boots,Footwear,$96 ,17,"$1,632 ",California,L,Cyan,Fall,4.9,4,Yes,Bank Transfer,Standard,Yes,Yes,Below 20 Purchases,Debit Card,Quarterly
152,28,25 - 34,Male,Sunglasses,Accessories,$47 ,3,$141 ,North Dakota,L,Turquoise,Fall,4.5,4,Yes,Debit Card,Next Day Air,Yes,Yes,Below 10 Puchases,Venmo,Annually
153,30,25 - 34,Male,Shirt,Clothing,$85 ,42,"$3,570 ",South Carolina,S,Brown,Summer,4.3,4,Yes,PayPal,Express,Yes,Yes,Below 50 Purchases,Venmo,Annually
154,69,55+,Male,Hoodie,Clothing,$55 ,22,"$1,210 ",North Carolina,M,Maroon,Winter,3.2,3,Yes,Debit Card,Standard,Yes,Yes,Below 30 Purchases,Debit Card,Annually
155,41,35 - 44,Male,Dress,Clothing,$98 ,21,"$2,058 ",Oklahoma,M,Charcoal,Fall,3.6,3,Yes,Debit Card,Next Day Air,Yes,Yes,Below 30 Purchases,Venmo,Quarterly
156,63,55+,Male,Socks,Clothing,$77 ,21,"$1,617 ",Maine,S,Olive,Spring,4.3,4,Yes,Cash,Free Shipping,Yes,Yes,Below 30 Purchases,Bank Transfer,Quarterly
157,35,35 - 44,Male,Shorts,Clothing,$26 ,40,"$1,040 ",Missouri,M,Lavender,Fall,4,4,Yes,Venmo,Standard,Yes,Yes,Below 50 Purchases,Debit Card,Annually
158,36,35 - 44,Male,Hat,Accessories,$68 ,1,$68 ,Vermont,S,Yellow,Fall,3,3,Yes,Debit Card,Next Day Air,Yes,Yes,Below 10 Puchases,Bank Transfer,Fortnightly
159,25,25 - 34,Male,Shirt,Clothing,$73 ,50,"$3,650 ",Connecticut,XL,Teal,Fall,4.1,4,Yes,Bank Transfer,Standard,Yes,Yes,Over 50 Purchases,Bank Transfer,Monthly
160,58,55+,Male,Gloves,Accessories,$27 ,39,"$1,053 ",New Hampshire,M,Charcoal,Fall,3.8,3,Yes,Debit Card,Store Pickup,Yes,Yes,Below 40 Purchases,Bank Transfer,Quarterly
161,27,25 - 34,Male,Gloves,Accessories,$23 ,34,$782 ,Texas,M,Orange,Summer,4.6,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,Below 40 Purchases,Venmo,Monthly
162,65,55+,Male,Backpack,Accessories,$49 ,29,"$1,421 ",North Dakota,M,Olive,Fall,3,3,Yes,Venmo,Express,Yes,Yes,Below 30 Purchases,Venmo,Fortnightly
163,54,45 - 54,Male,Sunglasses,Accessories,$74 ,31,"$2,294 ",California,M,Turquoise,Summer,3,3,Yes,Credit Card,Store Pickup,Yes,Yes,Below 40 Purchases,PayPal,Bi-Weekly
164,54,45 - 54,Male,Skirt,Clothing,$67 ,8,$536 ,Virginia,M,Purple,Summer,3.4,3,Yes,PayPal,Standard,Yes,Yes,Below 10 Puchases,Debit Card,Weekly
165,59,55+,Male,Handbag,Accessories,$65 ,5,$325 ,Delaware,S,Purple,Spring,2.6,2,Yes,Debit Card,Free Shipping,Yes,Yes,Below 10 Puchases,Credit Card,Fortnightly
166,42,35 - 44,Male,Handbag,Accessories,$60 ,7,$420 ,Kentucky,S,Yellow,Winter,2.8,2,Yes,Credit Card,Store Pickup,Yes,Yes,Below 10 Puchases,Cash,Monthly
167,46,45 - 54,Male,Sneakers,Footwear,$31 ,30,$930 ,Delaware,XL,Indigo,Fall,4,4,Yes,Cash,Store Pickup,Yes,Yes,Below 40 Purchases,Cash,Monthly
168,33,25 - 34,Male,Gloves,Accessories,$27 ,14,$378 ,Arkansas,M,Green,Fall,4,4,Yes,Venmo,Express,Yes,Yes,Below 20 Purchases,Credit Card,Quarterly
169,34,25 - 34,Male,Shoes,Footwear,$80 ,5,$400 ,Louisiana,M,Magenta,Summer,3,3,Yes,Bank Transfer,Express,Yes,Yes,Below 10 Puchases,Cash,Fortnightly
170,27,25 - 34,Male,Jacket,Outerwear,$30 ,3,$90 ,Nevada,S,Gold,Summer,3.3,3,Yes,Credit Card,Standard,Yes,Yes,Below 10 Puchases,PayPal,Quarterly
171,52,45 - 54,Male,Shirt,Clothing,$25 ,46,"$1,150 ",Wyoming,M,Maroon,Fall,2.6,2,Yes,Venmo,Store Pickup,Yes,Yes,Below 50 Purchases,Venmo,Bi-Weekly
172,29,25 - 34,Male,Shorts,Clothing,$35 ,4,$140 ,Virginia,M,Blue,Summer,3.6,3,Yes,Debit Card,Store Pickup,Yes,Yes,Below 10 Puchases,Credit Card,Weekly
173,54,45 - 54,Male,Jewelry,Accessories,$67 ,42,"$2,814 ",Nebraska,M,Violet,Summer,3.9,3,Yes,Bank Transfer,Next Day Air,Yes,Yes,Below 50 Purchases,Credit Card,Bi-Weekly
174,25,25 - 34,Male,Hat,Accessories,$46 ,30,"$1,380 ",Hawaii,M,Turquoise,Fall,3.4,3,Yes,PayPal,Standard,Yes,Yes,Below 40 Purchases,Cash,Annually
175,41,35 - 44,Male,Shoes,Footwear,$35 ,37,"$1,295 ",Vermont,L,Brown,Winter,3.5,3,Yes,Venmo,Express,Yes,Yes,Below 40 Purchases,Venmo,Annually
176,53,45 - 54,Male,Coat,Outerwear,$86 ,2,$172 ,Oklahoma,L,Violet,Fall,2.8,2,Yes,Debit Card,Next Day Air,Yes,Yes,Below 10 Puchases,Bank Transfer,Annually
177,53,45 - 54,Male,Backpack,Accessories,$81 ,30,"$2,430 ",New Hampshire,L,Black,Spring,2.7,2,Yes,Bank Transfer,Next Day Air,Yes,Yes,Below 40 Purchases,Credit Card,Quarterly
178,21,18 - 24,Male,Hoodie,Clothing,$42 ,47,"$1,974 ",Kansas,L,Magenta,Fall,3.7,3,Yes,Debit Card,Next Day Air,Yes,Yes,Below 50 Purchases,Bank Transfer,Monthly
179,61,55+,Male,Skirt,Clothing,$43 ,21,$903 ,Idaho,L,Lavender,Fall,4.3,4,Yes,Debit Card,2-Day Shipping,Yes,Yes,Below 30 Purchases,PayPal,Quarterly
180,64,55+,Male,Boots,Footwear,$31 ,9,$279 ,Illinois,M,Violet,Fall,4.9,4,Yes,Debit Card,Store Pickup,Yes,Yes,Below 10 Puchases,Bank Transfer,Fortnightly
181,51,45 - 54,Male,Sandals,Footwear,$81 ,12,$972 ,South Dakota,L,Green,Fall,3.3,3,Yes,Cash,Store Pickup,Yes,Yes,Below 20 Purchases,Debit Card,Fortnightly
182,32,25 - 34,Male,Pants,Clothing,$61 ,4,$244 ,Massachusetts,M,Beige,Summer,4.7,4,Yes,Venmo,Next Day Air,Yes,Yes,Below 10 Puchases,Bank Transfer,Weekly
183,38,35 - 44,Male,Gloves,Accessories,$96 ,10,$960 ,Alabama,XL,Purple,Summer,2.8,2,Yes,Venmo,Store Pickup,Yes,Yes,Below 20 Purchases,Debit Card,Annually
184,58,55+,Male,Skirt,Clothing,$29 ,26,$754 ,Ohio,XL,Beige,Spring,3.6,3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Below 30 Purchases,Credit Card,Weekly
185,32,25 - 34,Male,Sneakers,Footwear,$33 ,40,"$1,320 ",Hawaii,L,Cyan,Spring,3,3,Yes,Cash,Express,Yes,Yes,Below 50 Purchases,Cash,Fortnightly
186,46,45 - 54,Male,T-shirt,Clothing,$32 ,34,"$1,088 ",Wisconsin,XL,Silver,Summer,4.5,4,Yes,Bank Transfer,Store Pickup,Yes,Yes,Below 40 Purchases,Bank Transfer,Fortnightly
187,39,35 - 44,Male,Backpack,Accessories,$56 ,31,"$1,736 ",Minnesota,S,Lavender,Summer,2.9,2,Yes,Debit Card,Standard,Yes,Yes,Below 40 Purchases,Debit Card,Annually
188,19,18 - 24,Male,Shoes,Footwear,$94 ,1,$94 ,Georgia,S,Purple,Spring,3.3,3,Yes,Credit Card,Store Pickup,Yes,Yes,Below 10 Puchases,Bank Transfer,Bi-Weekly
189,50,45 - 54,Male,Hoodie,Clothing,$53 ,5,$265 ,Arkansas,M,Pink,Spring,3.1,3,Yes,Credit Card,Express,Yes,Yes,Below 10 Puchases,Bank Transfer,Bi-Weekly
190,36,35 - 44,Male,Blouse,Clothing,$82 ,4,$328 ,West Virginia,M,Maroon,Fall,4.4,4,Yes,Venmo,Next Day Air,Yes,Yes,Below 10 Puchases,Credit Card,Weekly
191,65,55+,Male,Coat,Outerwear,$70 ,48,"$3,360 ",Indiana,XL,Beige,Fall,3,3,Yes,Venmo,Free Shipping,Yes,Yes,Below 50 Purchases,Venmo,Quarterly
192,64,55+,Male,Hat,Accessories,$76 ,29,"$2,204 ",Utah,M,Gray,Fall,3.9,3,Yes,Credit Card,Free Shipping,Yes,Yes,Below 30 Purchases,Cash,Quarterly
193,46,45 - 54,Male,Shoes,Footwear,$29 ,12,$348 ,Nebraska,L,Turquoise,Summer,2.9,2,Yes,Venmo,Express,Yes,Yes,Below 20 Purchases,PayPal,Bi-Weekly
194,36,35 - 44,Male,Belt,Accessories,$100 ,29,"$2,900 ",North Dakota,S,Silver,Fall,3,3,Yes,PayPal,Standard,Yes,Yes,Below 30 Purchases,Venmo,Annually
195,51,45 - 54,Male,Backpack,Accessories,$94 ,15,"$1,410 ",Missouri,M,Olive,Spring,3.1,3,Yes,Venmo,Express,Yes,Yes,Below 20 Purchases,Debit Card,Quarterly
196,51,45 - 54,Male,Jacket,Outerwear,$25 ,34,$850 ,New York,M,Magenta,Fall,4.3,4,Yes,Credit Card,Free Shipping,Yes,Yes,Below 40 Purchases,Credit Card,Monthly
197,38,35 - 44,Male,Boots,Footwear,$88 ,41,"$3,608 ",Washington,M,Lavender,Summer,3.9,3,Yes,Cash,Next Day Air,Yes,Yes,Below 50 Purchases,Credit Card,Fortnightly
198,59,55+,Male,Scarf,Accessories,$78 ,41,"$3,198 ",South Carolina,M,Black,Fall,3.2,3,Yes,Debit Card,2-Day Shipping,Yes,Yes,Below 50 Purchases,Credit Card,Monthly
199,57,55+,Male,Jewelry,Accessories,$45 ,39,"$1,755 ",Utah,M,Turquoise,Winter,4.8,4,Yes,Cash,Standard,Yes,Yes,Below 40 Purchases,Credit Card,Fortnightly
200,54,45 - 54,Male,Hat,Accessories,$73 ,32,"$2,336 ",Idaho,XL,Green,Summer,3.8,3,Yes,Debit Card,Express,Yes,Yes,Below 40 Purchases,Cash,Weekly
201,25,25 - 34,Male,Dress,Clothing,$61 ,29,"$1,769 ",Pennsylvania,S,Teal,Summer,3.3,3,Yes,PayPal,Next Day Air,Yes,Yes,Below 30 Purchases,Venmo,Monthly
202,69,55+,Male,Blouse,Clothing,$22 ,15,$330 ,Missouri,S,Beige,Fall,4.3,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,Below 20 Purchases,Bank Transfer,Annually
203,57,55+,Male,Hat,Accessories,$38 ,33,"$1,254 ",Nebraska,L,Magenta,Spring,2.7,2,Yes,Bank Transfer,Express,Yes,Yes,Below 40 Purchases,Venmo,Annually
204,70,55+,Male,Scarf,Accessories,$38 ,18,$684 ,Indiana,S,Yellow,Fall,3.2,3,Yes,PayPal,Next Day Air,Yes,Yes,Below 20 Purchases,Bank Transfer,Weekly
205,24,18 - 24,Male,Sneakers,Footwear,$100 ,35,"$3,500 ",Arizona,M,Yellow,Fall,4,4,Yes,PayPal,Store Pickup,Yes,Yes,Below 40 Purchases,Cash,Bi-Weekly
206,67,55+,Male,Shirt,Clothing,$64 ,25,"$1,600 ",Hawaii,M,Silver,Winter,3,3,Yes,Bank Transfer,Standard,Yes,Yes,Below 30 Purchases,PayPal,Weekly
207,24,18 - 24,Male,T-shirt,Clothing,$55 ,6,$330 ,Wisconsin,L,Silver,Summer,4.2,4,Yes,Venmo,Free Shipping,Yes,Yes,Below 10 Puchases,Venmo,Fortnightly
208,62,55+,Male,Gloves,Accessories,$91 ,17,"$1,547 ",Rhode Island,M,Silver,Summer,2.9,2,Yes,Venmo,Express,Yes,Yes,Below 20 Purchases,Bank Transfer,Bi-Weekly
209,57,55+,Male,Skirt,Clothing,$38 ,17,$646 ,Wisconsin,M,Gold,Spring,4.1,4,Yes,Cash,Store Pickup,Yes,Yes,Below 20 Purchases,Credit Card,Monthly
210,55,55+,Male,Sandals,Footwear,$97 ,44,"$4,268 ",Minnesota,S,Olive,Winter,3.2,3,Yes,Bank Transfer,Store Pickup,Yes,Yes,Below 50 Purchases,Cash,Quarterly
211,45,45 - 54,Male,Jacket,Outerwear,$22 ,6,$132 ,Vermont,L,Teal,Fall,3,3,Yes,Venmo,2-Day Shipping,Yes,Yes,Below 10 Puchases,PayPal,Fortnightly
212,69,55+,Male,Skirt,Clothing,$92 ,45,"$4,140 ",South Dakota,L,Maroon,Fall,4.2,4,Yes,Venmo,2-Day Shipping,Yes,Yes,Below 50 Purchases,Debit Card,Fortnightly
213,67,55+,Male,Handbag,Accessories,$84 ,7,$588 ,Virginia,L,Blue,Fall,4.2,4,Yes,Venmo,Express,Yes,Yes,Below 10 Puchases,Debit Card,Annually
214,30,25 - 34,Male,Handbag,Accessories,$93 ,11,"$1,023 ",Nevada,L,Peach,Fall,4.4,4,Yes,Cash,Store Pickup,Yes,Yes,Below 20 Purchases,Debit Card,Quarterly
215,24,18 - 24,Male,Jacket,Outerwear,$50 ,41,"$2,050 ",Hawaii,L,Blue,Summer,4.2,4,Yes,Cash,Next Day Air,Yes,Yes,Below 50 Purchases,Cash,Quarterly
216,62,55+,Male,Scarf,Accessories,$64 ,24,"$1,536 ",New Jersey,S,Orange,Spring,2.8,2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Below 30 Purchases,PayPal,Bi-Weekly
217,43,35 - 44,Male,Shorts,Clothing,$61 ,21,"$1,281 ",Massachusetts,L,Yellow,Spring,3.7,3,Yes,Cash,Free Shipping,Yes,Yes,Below 30 Purchases,Venmo,Weekly
218,35,35 - 44,Male,Sunglasses,Accessories,$48 ,24,"$1,152 ",Oklahoma,M,Purple,Winter,3.5,3,Yes,Venmo,Next Day Air,Yes,Yes,Below 30 Purchases,Bank Transfer,Annually
219,28,25 - 34,Male,T-shirt,Clothing,$45 ,8,$360 ,California,S,Magenta,Spring,2.9,2,Yes,Credit Card,Store Pickup,Yes,Yes,Below 10 Puchases,Credit Card,Quarterly
220,32,25 - 34,Male,Belt,Accessories,$88 ,12,"$1,056 ",Nevada,M,Cyan,Spring,3,3,Yes,Venmo,Free Shipping,Yes,Yes,Below 20 Purchases,Cash,Fortnightly
221,39,35 - 44,Male,Sneakers,Footwear,$57 ,48,"$2,736 ",Arizona,S,Indigo,Spring,3.7,3,Yes,Debit Card,Express,Yes,Yes,Below 50 Purchases,Debit Card,Fortnightly
222,28,25 - 34,Male,Hat,Accessories,$68 ,6,$408 ,North Carolina,XL,Magenta,Summer,4.4,4,Yes,Debit Card,Store Pickup,Yes,Yes,Below 10 Puchases,Bank Transfer,Quarterly
223,47,45 - 54,Male,Gloves,Accessories,$94 ,14,"$1,316 ",New York,XL,Gray,Spring,4.5,4,Yes,Venmo,2-Day Shipping,Yes,Yes,Below 20 Purchases,PayPal,Fortnightly
224,20,18 - 24,Male,Pants,Clothing,$41 ,34,"$1,394 ",Wyoming,M,Turquoise,Spring,4.8,4,Yes,Venmo,Free Shipping,Yes,Yes,Below 40 Purchases,PayPal,Annually
225,63,55+,Male,Socks,Clothing,$83 ,12,$996 ,South Dakota,S,Beige,Summer,2.9,2,Yes,PayPal,Free Shipping,Yes,Yes,Below 20 Purchases,Cash,Quarterly
226,25,25 - 34,Male,Jacket,Outerwear,$22 ,11,$242 ,Arkansas,M,Olive,Spring,3.2,3,Yes,Debit Card,Next Day Air,Yes,Yes,Below 20 Purchases,Bank Transfer,Annually
227,29,25 - 34,Male,Shoes,Footwear,$74 ,5,$370 ,Texas,L,Violet,Spring,3.3,3,Yes,Cash,Free Shipping,Yes,Yes,Below 10 Puchases,PayPal,Monthly
228,50,45 - 54,Male,Jeans,Clothing,$90 ,25,"$2,250 ",Rhode Island,M,Turquoise,Winter,4.2,4,Yes,Venmo,Standard,Yes,Yes,Below 30 Purchases,Venmo,Fortnightly
229,18,18 - 24,Male,Socks,Clothing,$79 ,11,$869 ,New Hampshire,M,White,Spring,2.9,2,Yes,Credit Card,Store Pickup,Yes,Yes,Below 20 Purchases,Credit Card,Annually
230,70,55+,Male,Sandals,Footwear,$28 ,27,$756 ,Ohio,S,Silver,Spring,4.6,4,Yes,Cash,Next Day Air,Yes,Yes,Below 30 Purchases,PayPal,Quarterly
231,66,55+,Male,Scarf,Accessories,$88 ,43,"$3,784 ",Utah,L,Olive,Fall,4.1,4,Yes,Venmo,Standard,Yes,Yes,Below 50 Purchases,Credit Card,Annually
232,28,25 - 34,Male,Blouse,Clothing,$26 ,18,$468 ,Tennessee,M,Blue,Spring,3.1,3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Below 20 Purchases,Debit Card,Quarterly
233,54,45 - 54,Male,Jewelry,Accessories,$27 ,32,$864 ,Hawaii,L,Purple,Winter,4.2,4,Yes,Bank Transfer,Express,Yes,Yes,Below 40 Purchases,Bank Transfer,Bi-Weekly
234,19,18 - 24,Male,Sweater,Clothing,$83 ,27,"$2,241 ",Arizona,XL,Yellow,Fall,4.5,4,Yes,PayPal,Next Day Air,Yes,Yes,Below 30 Purchases,Bank Transfer,Quarterly
235,20,18 - 24,Male,Gloves,Accessories,$39 ,24,$936 ,South Dakota,S,Silver,Summer,3.7,3,Yes,PayPal,Next Day Air,Yes,Yes,Below 30 Purchases,Credit Card,Weekly
236,43,35 - 44,Male,Sunglasses,Accessories,$89 ,31,"$2,759 ",New Jersey,M,Cyan,Winter,3.7,3,Yes,Cash,Free Shipping,Yes,Yes,Below 40 Purchases,Debit Card,Quarterly
237,38,35 - 44,Male,Coat,Outerwear,$68 ,39,"$2,652 ",North Dakota,L,Green,Winter,3.4,3,Yes,Debit Card,Next Day Air,Yes,Yes,Below 40 Purchases,PayPal,Fortnightly
238,50,45 - 54,Male,Dress,Clothing,$90 ,36,"$3,240 ",Iowa,M,Beige,Summer,3,3,Yes,Venmo,Store Pickup,Yes,Yes,Below 40 Purchases,Debit Card,Fortnightly
239,64,55+,Male,Skirt,Clothing,$34 ,5,$170 ,Ohio,M,Peach,Fall,4.2,4,Yes,Debit Card,Free Shipping,Yes,Yes,Below 10 Puchases,Cash,Annually
240,49,45 - 54,Male,Pants,Clothing,$51 ,47,"$2,397 ",Vermont,L,Yellow,Summer,2.9,2,Yes,PayPal,Express,Yes,Yes,Below 50 Purchases,Credit Card,Bi-Weekly
241,47,45 - 54,Male,Sweater,Clothing,$45 ,29,"$1,305 ",Montana,XL,Turquoise,Winter,3.5,3,Yes,Credit Card,Free Shipping,Yes,Yes,Below 30 Purchases,Bank Transfer,Fortnightly
242,36,35 - 44,Male,Hoodie,Clothing,$88 ,43,"$3,784 ",Delaware,M,Peach,Winter,4.1,4,Yes,PayPal,Free Shipping,Yes,Yes,Below 50 Purchases,Venmo,Bi-Weekly
243,55,55+,Male,Coat,Outerwear,$85 ,40,"$3,400 ",New York,L,Gray,Summer,4.3,4,Yes,Credit Card,Store Pickup,Yes,Yes,Below 50 Purchases,Debit Card,Quarterly
244,25,25 - 34,Male,Jewelry,Accessories,$100 ,4,$400 ,Kentucky,M,Olive,Winter,2.8,2,Yes,Credit Card,2-Day Shipping,Yes,Yes,Below 10 Puchases,Debit Card,Monthly
245,53,45 - 54,Male,Belt,Accessories,$42 ,39,"$1,638 ",Oregon,S,Indigo,Spring,4.9,4,Yes,Debit Card,2-Day Shipping,Yes,Yes,Below 40 Purchases,PayPal,Weekly
246,49,45 - 54,Male,Sandals,Footwear,$53 ,45,"$2,385 ",Rhode Island,L,Charcoal,Summer,3.3,3,Yes,Cash,Next Day Air,Yes,Yes,Below 50 Purchases,Venmo,Fortnightly
247,35,35 - 44,Male,Sunglasses,Accessories,$86 ,20,"$1,720 ",Nevada,XL,Beige,Spring,3.2,3,Yes,Credit Card,Express,Yes,Yes,Below 30 Purchases,Venmo,Bi-Weekly
248,29,25 - 34,Male,Sweater,Clothing,$66 ,14,$924 ,Montana,XL,Brown,Spring,4.4,4,Yes,Credit Card,Standard,Yes,Yes,Below 20 Purchases,Debit Card,Weekly
249,47,45 - 54,Male,Belt,Accessories,$100 ,33,"$3,300 ",Pennsylvania,M,Blue,Winter,4.8,4,Yes,Venmo,Express,Yes,Yes,Below 40 Purchases,PayPal,Weekly
250,53,45 - 54,Male,Handbag,Accessories,$47 ,18,$846 ,Alaska,S,Teal,Fall,4.2,4,Yes,Cash,Standard,Yes,Yes,Below 20 Purchases,Credit Card,Annually
251,33,25 - 34,Male,Skirt,Clothing,$25 ,9,$225 ,Mississippi,L,Black,Fall,4,4,Yes,Debit Card,Express,Yes,Yes,Below 10 Puchases,Bank Transfer,Weekly
252,21,18 - 24,Male,Handbag,Accessories,$51 ,34,"$1,734 ",Wyoming,XL,Gold,Winter,2.5,2,Yes,PayPal,Standard,Yes,Yes,Below 40 Purchases,PayPal,Annually
253,32,25 - 34,Male,Shorts,Clothing,$41 ,33,"$1,353 ",Delaware,M,Violet,Summer,3.9,3,Yes,Cash,Free Shipping,Yes,Yes,Below 40 Purchases,Venmo,Fortnightly
254,52,45 - 54,Male,Boots,Footwear,$73 ,15,"$1,095 ",Oklahoma,L,Cyan,Winter,4.9,4,Yes,PayPal,2-Day Shipping,Yes,Yes,Below 20 Purchases,Bank Transfer,Bi-Weekly
255,67,55+,Male,Sunglasses,Accessories,$42 ,4,$168 ,Indiana,M,White,Winter,3.5,3,Yes,Credit Card,Store Pickup,Yes,Yes,Below 10 Puchases,PayPal,Bi-Weekly
256,43,35 - 44,Male,Scarf,Accessories,$20 ,25,$500 ,Maryland,M,Charcoal,Spring,4.2,4,Yes,Debit Card,Free Shipping,Yes,Yes,Below 30 Purchases,Debit Card,Annually
257,58,55+,Male,Jewelry,Accessories,$30 ,20,$600 ,South Dakota,XL,Violet,Spring,4.7,4,Yes,Venmo,Express,Yes,Yes,Below 30 Purchases,Credit Card,Quarterly
258,20,18 - 24,Male,Handbag,Accessories,$53 ,5,$265 ,West Virginia,M,Red,Summer,4.5,4,Yes,PayPal,Express,Yes,Yes,Below 10 Puchases,Credit Card,Quarterly
259,61,55+,Male,Gloves,Accessories,$74 ,16,"$1,184 ",Alabama,S,Lavender,Spring,2.8,2,Yes,Venmo,Express,Yes,Yes,Below 20 Purchases,Cash,Quarterly
260,32,25 - 34,Male,Jeans,Clothing,$57 ,13,$741 ,Louisiana,M,Gold,Fall,2.9,2,Yes,Credit Card,Standard,Yes,Yes,Below 20 Purchases,Debit Card,Annually
261,38,35 - 44,Male,Hat,Accessories,$57 ,11,$627 ,Montana,S,Red,Winter,3.2,3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Below 20 Purchases,Credit Card,Quarterly
262,21,18 - 24,Male,Jeans,Clothing,$77 ,21,"$1,617 ",California,L,Magenta,Winter,4.9,4,Yes,Cash,Standard,Yes,Yes,Below 30 Purchases,Credit Card,Annually
263,37,35 - 44,Male,Pants,Clothing,$40 ,6,$240 ,Hawaii,M,Teal,Summer,3.7,3,Yes,Cash,Next Day Air,Yes,Yes,Below 10 Puchases,Debit Card,Annually
264,27,25 - 34,Male,Shorts,Clothing,$46 ,29,"$1,334 ",Iowa,M,Purple,Summer,4.3,4,Yes,Credit Card,Store Pickup,Yes,Yes,Below 30 Purchases,Venmo,Monthly
265,36,35 - 44,Male,Pants,Clothing,$78 ,15,"$1,170 ",Colorado,S,Charcoal,Fall,3.9,3,Yes,Venmo,Store Pickup,Yes,Yes,Below 20 Purchases,Cash,Annually
266,32,25 - 34,Male,Backpack,Accessories,$59 ,17,"$1,003 ",Michigan,M,Gray,Spring,3.2,3,Yes,Venmo,2-Day Shipping,Yes,Yes,Below 20 Purchases,Bank Transfer,Bi-Weekly
267,51,45 - 54,Male,Jewelry,Accessories,$75 ,32,"$2,400 ",Louisiana,L,White,Summer,3.1,3,Yes,Cash,Express,Yes,Yes,Below 40 Purchases,Credit Card,Weekly
